CD45,CD3,CD8,CD4,CD20,CD68,CD11c,MPO,Pan-Keratin,Beta catenin,Keratin17,Vimentin,SMA,CD31,FoxP3,HLA-DR,celltype,SampleID
0.4903,-0.4458,0.6206,-0.3754,0.2188,-0.3742,-0.3597,-0.139,0.7335,-0.8456,-0.2738,-0.822,0.3382,-0.167,-0.0763,-0.4233,Tumor,1
-0.3125,-0.3554,-0.374,-0.184,-0.3554,-0.3742,-0.3597,-0.139,-0.0497,2.3033,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,20
2.2966,-0.4458,-0.374,0.3136,4.4767,-0.1088,7.4012,-0.139,-0.5577,-0.8456,-0.2738,0.5115,-0.378,-0.167,-0.0763,4.3874,B cell,17
-0.3067,-0.4458,0.4607,-0.3754,-0.3554,0.2892,-0.355,-0.139,-0.2283,0.1227,-0.2738,0.3921,-0.378,-0.167,-0.0763,-0.5659,Tumor,14
1.1899,1.7905,-0.3527,2.7863,-0.3554,-0.1886,-0.1946,-0.139,-0.5577,-0.8456,-0.2738,0.4567,-0.378,-0.167,-0.0763,0.8438,CD4 T cell,35
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.4656,-0.2738,-0.8093,-0.378,-0.167,-0.0763,-0.6715,Tumor,26
1.1183,0.9847,1.1271,0.0574,-0.3047,-0.0504,-0.0677,-0.139,-0.5577,-0.8456,-0.2738,0.2303,-0.3185,-0.167,-0.0763,-0.0068,CD8 T cell,35
0.9808,0.4464,2.7476,-0.1709,-0.3554,-0.3512,0.1441,-0.139,-0.5577,-0.8456,-0.2738,0.3746,-0.378,-0.167,-0.0763,2.6118,CD8 T cell,29
-0.1952,-0.4458,-0.374,-0.1529,-0.3554,0.1241,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.4336,-0.378,-0.167,-0.0763,-0.5829,Other immune,16
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3692,-0.3597,-0.139,0.3988,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6063,Tumor,15
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.1665,-0.01,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,7
-0.4652,-0.4458,-0.374,-0.3754,-0.3554,-0.3456,-0.1989,-0.139,-0.5577,-0.7273,-0.2738,-0.5979,0.593,-0.167,-0.0763,-0.4933,Other immune,3
-0.573,-0.4458,-0.3211,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,2.469,2.1941,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,14
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.2519,-0.2738,1.2018,3.3641,6.0136,-0.0763,-0.6715,Endothelial,23
-0.622,-0.3665,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.4645,0.5961,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.2556,Tumor,11
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,2.3261,1.2565,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,28
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,0.2853,-0.378,-0.167,-0.0763,-0.6715,Mesenchymal,26
-0.7865,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.0779,0.3043,1.1926,0.4248,-0.167,-0.0763,-0.6715,Tumor,21
-0.5688,-0.4458,-0.374,-0.3754,-0.3554,-0.0489,-0.3597,-0.139,-0.5577,-0.8207,-0.2738,-0.822,-0.378,0.0936,-0.0763,-0.6715,Endothelial,36
2.6569,0.8425,-0.374,0.1528,6.2858,0.0993,1.4109,-0.139,-0.5577,0.0412,-0.2738,-0.3284,-0.378,-0.167,-0.0763,4.8537,CD4 T cell,35
1.1557,0.587,2.0772,-0.3754,-0.3554,-0.3742,0.8472,-0.139,-0.5577,-0.8456,-0.2738,1.2878,-0.378,-0.167,-0.0763,0.4357,CD8 T cell,29
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.5435,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,25
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.5191,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,8
0.3108,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,1.5552,-0.139,-0.4249,0.2762,-0.2738,1.044,-0.378,-0.167,-0.0763,0.179,Dendritic cell,14
2.3837,1.1022,-0.374,3.6636,2.986,-0.3742,1.4251,-0.139,-0.5577,-0.223,-0.2738,0.079,-0.378,-0.167,-0.0763,2.2694,CD4 T cell,28
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.4332,0.9201,3.7257,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,24
1.6196,-0.3422,-0.2259,0.8003,3.9532,4.9387,7.0265,-0.139,-0.5577,-0.5993,-0.2738,0.5312,-0.378,-0.167,-0.0763,2.3466,Macrophage,28
1.7486,2.8628,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,4.8813,-0.5577,-0.5213,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Neutrophil,20
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.3505,1.0702,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,18
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.3955,-0.2738,-0.785,-0.378,-0.167,-0.0763,-0.6715,Tumor,26
-0.6645,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.775,0.3825,-0.2738,-0.822,-0.378,-0.167,-0.0763,1.1186,Tumor,10
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.0109,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,26
0.647,0.7375,0.4612,0.8,-0.3554,-0.3742,0.2118,-0.139,-0.5461,0.8931,-0.2738,-0.2633,-0.378,-0.167,-0.0763,0.9755,Tumor,12
-0.662,-0.4458,-0.374,-0.3754,-0.3554,2.8036,-0.3597,-0.139,0.5852,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,1.0731,Macrophage,39
1.0138,0.1205,0.7498,0.2592,-0.3554,2.3801,-0.3597,-0.139,-0.5577,-0.8456,-0.2034,-0.0711,-0.3429,0.8633,-0.0763,1.4519,Dendritic cell,40
-0.7967,-0.4458,0.9906,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.6128,1.4896,-0.2738,0.9856,-0.378,-0.167,-0.0763,0.2839,Tumor,32
-0.669,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.2853,2.0072,0.0321,-0.822,-0.378,-0.167,-0.0763,0.2816,Tumor,17
1.8255,1.7068,-0.374,0.827,3.9772,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,0.4518,-0.378,-0.167,-0.0763,0.8904,B cell,16
1.7379,0.81,-0.299,3.9578,-0.3554,2.3831,2.4099,-0.139,-0.5577,-0.4134,-0.2738,-0.293,-0.378,-0.167,4.9463,3.048,Treg,12
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.0115,1.8238,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,14
-0.7912,-0.4458,-0.374,-0.3754,-0.3554,-0.3328,-0.3597,-0.139,-0.0434,-0.7559,-0.2738,0.5362,-0.378,-0.167,-0.0763,-0.6715,Tumor,2
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,0.3223,1.7321,0.1116,0.8011,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,40
-0.6204,-0.4384,-0.374,-0.2848,-0.3554,-0.2419,-0.3597,-0.139,-0.4999,0.5886,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.1225,Tumor,12
0.841,-0.2943,-0.3669,0.7726,-0.3554,-0.2301,1.5571,-0.139,-0.5577,-0.1427,-0.2239,1.437,-0.378,0.3569,-0.0763,0.1811,Dendritic cell,12
-0.7756,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.9062,0.6159,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.0779,Tumor,10
-0.7326,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.0041,-0.2738,2.469,2.3306,9.2349,-0.0763,-0.6428,Endothelial,6
-0.0086,-0.4458,-0.374,-0.3754,-0.3554,0.3721,2.753,-0.139,-0.5577,-0.8456,-0.2738,2.7906,-0.378,-0.167,-0.0763,0.8468,Dendritic cell,4
1.2581,-0.0354,-0.374,0.2782,-0.1929,-0.1099,-0.3597,-0.139,-0.5577,1.9154,-0.2738,1.5656,0.4824,-0.167,-0.0763,0.1954,T cell,17
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.3836,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,15
0.2414,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,1.1923,-0.139,-0.5577,-0.8456,-0.2738,1.692,2.3499,-0.167,-0.0763,0.454,Neutrophil,41
-0.7947,-0.4458,-0.3631,-0.3754,-0.3554,-0.1145,-0.3597,-0.139,0.195,-0.5401,-0.2738,-0.822,1.1173,-0.167,-0.0763,-0.6715,Tumor,18
-0.1572,-0.4458,-0.1822,-0.3754,-0.3554,0.4061,-0.3597,-0.139,-0.5577,-0.6981,-0.2738,1.5763,-0.1317,-0.167,-0.0763,-0.1282,Macrophage,3
-0.7556,-0.4301,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5251,0.6479,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,5
-0.2505,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,8.1447,-0.5577,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Neutrophil,7
0.2227,-0.4458,0.0856,1.3948,-0.3554,0.3681,0.8498,-0.139,-0.4915,0.7676,-0.2738,-0.822,-0.378,-0.167,-0.0763,0.6334,Tumor,12
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.1786,0.3771,-0.2738,1.7398,2.7786,-0.167,-0.0763,-0.6715,Tumor,29
-0.2964,-0.2883,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.2497,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,1
-0.2416,-0.4458,-0.374,-0.3754,-0.3554,-0.2318,0.9773,-0.139,-0.5577,-0.1422,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Neutrophil,11
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.2254,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,8
-0.745,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,0.6341,-0.139,0.2768,-0.477,-0.2738,-0.8091,-0.378,-0.167,-0.0763,-0.6715,Tumor,27
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.4383,-0.2738,-0.7776,-0.378,-0.167,-0.0763,-0.6715,Tumor,21
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,4.1039,4.1881,-0.0966,-0.822,-0.378,-0.167,-0.0763,1.0815,Tumor,17
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.468,0.9264,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,21
0.7313,0.3399,-0.3584,-0.3541,0.0905,-0.3311,-0.1253,-0.139,-0.5577,-0.6034,-0.2738,2.5965,1.1874,0.8852,-0.0763,-0.4298,T cell,35
0.29,0.0251,0.7393,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5431,-0.624,-0.2738,1.1094,0.7113,-0.1187,-0.0763,-0.4371,CD8 T cell,13
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.9871,1.6034,-0.2738,-0.6645,-0.378,-0.167,-0.0763,-0.2987,Tumor,32
-0.581,-0.4458,-0.374,-0.3754,-0.3554,-0.3567,-0.3597,-0.139,2.7674,0.0157,-0.2738,-0.7927,0.0623,-0.167,-0.0763,-0.2842,Tumor,38
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,4.252,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,1.182,Macrophage,22
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.8966,-0.2738,1.8558,-0.378,-0.167,-0.0763,-0.6715,Mesenchymal,3
-0.7917,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.737,2.8689,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,21
0.8007,1.1429,2.8875,-0.2014,0.0582,6.9494,1.123,-0.139,-0.5577,-0.721,-0.2738,1.3193,-0.378,-0.167,-0.0763,2.5282,Macrophage,32
0.2296,0.4193,1.1079,-0.1626,0.047,-0.3742,-0.3597,-0.139,-0.5577,0.0459,-0.2738,1.8963,1.8684,-0.167,-0.0763,-0.6715,CD8 T cell,40
-0.3648,-0.4458,-0.374,-0.3754,-0.3554,0.5608,0.1549,-0.139,-0.4457,0.0485,-0.2738,-0.7497,-0.378,-0.167,-0.0763,0.3901,Tumor,12
-0.7529,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.543,0.7173,-0.2645,1.9096,2.5266,-0.167,-0.0763,-0.6604,Tumor,25
-0.7889,-0.4458,-0.3434,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.4626,-0.2738,-0.6434,-0.378,-0.167,-0.0763,-0.6715,Tumor,8
-0.7392,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.2115,1.9087,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,5
1.7989,1.4805,-0.374,-0.3754,-0.3554,-0.3389,0.1356,-0.139,0.6685,0.4912,-0.2539,-0.0818,-0.378,-0.167,-0.0763,-0.3402,T cell,32
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,2.0909,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,26
0.7052,-0.4458,-0.374,-0.3754,-0.3554,1.3038,-0.037,2.7008,1.0386,1.0465,-0.2738,0.9952,-0.378,-0.167,-0.0763,1.6865,Neutrophil,12
-0.591,-0.4223,-0.0418,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.2028,1.1687,0.3518,-0.5388,-0.378,-0.167,-0.0763,-0.6534,Tumor,14
0.7059,-0.2955,-0.374,-0.2307,-0.3554,-0.054,-0.067,-0.139,-0.5577,-0.2396,-0.2738,2.0167,2.0838,-0.1381,-0.0763,0.0624,Macrophage,17
-0.3315,-0.4458,-0.374,-0.3754,-0.3554,-0.0602,-0.3597,-0.139,-0.5577,-0.0637,-0.2738,1.629,0.583,0.7604,-0.0763,-0.2089,Macrophage,5
1.6315,0.9702,-0.2745,-0.3754,2.4791,0.6637,-0.3597,-0.139,-0.5577,-0.3228,-0.2738,1.4379,-0.378,1.0522,-0.0763,2.439,CD4 T cell,35
-0.4678,-0.4458,-0.374,-0.3754,-0.3554,-0.2573,-0.3597,-0.139,-0.5577,-0.5752,-0.2738,1.3792,-0.3381,-0.167,-0.0763,-0.0619,Other immune,13
1.0918,0.9167,2.5447,0.849,-0.3554,0.3011,0.6186,-0.139,-0.5577,-0.8456,-0.2738,0.6049,-0.378,-0.0041,-0.0763,1.0469,Macrophage,9
-0.7371,-0.4458,-0.374,-0.3754,-0.3554,-0.3702,-0.3597,-0.139,1.1195,1.5526,-0.2472,-0.822,-0.378,-0.167,-0.0763,-0.5124,Tumor,32
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5128,-0.2214,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,14
-0.7039,-0.4271,-0.374,-0.3658,-0.3186,-0.3742,-0.3597,-0.139,-0.4024,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.1881,Tumor,1
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.1014,-0.4372,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.3122,Tumor,39
1.7946,3.7062,1.8691,2.8835,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,1.1147,CD8 T cell,16
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.4289,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6417,Tumor,1
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.2798,1.178,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,27
1.4425,-0.4458,-0.374,2.1258,3.6464,0.9339,7.1217,-0.139,0.1035,0.6766,0.1137,1.6663,1.4239,-0.167,-0.0763,1.6633,Macrophage,28
-0.5582,-0.4458,-0.374,-0.3754,-0.3554,0.215,-0.3597,5.3452,-0.5577,-0.8456,-0.2738,-0.4774,-0.378,-0.167,-0.0763,-0.6715,Neutrophil,7
-0.6616,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,2.3106,3.1829,0.0425,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,31
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.8687,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,15
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.3952,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,22
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,2.3304,2.1529,3.7986,1.4022,1.7453,-0.167,-0.0763,-0.6715,Tumor,29
1.832,0.7072,3.2028,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.7675,-0.378,-0.167,-0.0763,0.1614,CD8 T cell,39
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.2462,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,23
1.1852,1.8185,-0.2742,1.3669,1.1837,-0.3742,-0.2977,-0.139,-0.5577,-0.8456,-0.2738,0.963,-0.378,-0.167,-0.0763,0.013,CD4 T cell,4
0.1784,-0.4458,0.0363,-0.3754,-0.3554,-0.3742,0.335,-0.139,-0.1355,-0.7964,-0.2738,1.4187,-0.378,-0.167,-0.0763,0.2009,Neutrophil,41
-0.6103,-0.4458,0.0439,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.916,0.164,1.7497,-0.4142,-0.378,-0.167,-0.0763,-0.6715,Tumor,29
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.3786,-0.7787,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,18
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.0736,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,22
2.0529,-0.3044,-0.374,-0.1888,4.2618,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.7014,-0.378,-0.167,-0.0763,2.0845,B cell,28
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.0287,0.361,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6697,Tumor,14
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.3328,-0.4729,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,23
0.6604,0.4988,2.5375,-0.3754,-0.3554,-0.108,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,1.6236,-0.378,-0.167,-0.0763,0.6145,CD8 T cell,5
-0.7828,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.4244,-0.5167,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.5956,Tumor,18
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,4.0567,3.481,0.388,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,33
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,2.2254,3.9222,2.7473,0.3355,2.149,-0.167,-0.0763,-0.6715,Tumor,29
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.0993,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,26
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.5224,-0.6763,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,34
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.8437,0.2532,-0.2738,-0.822,-0.378,-0.167,-0.0763,2.4867,Tumor,9
0.4596,-0.3432,-0.266,-0.3754,-0.3554,1.2722,0.8314,9.3519,-0.5577,-0.6964,-0.2738,2.3417,1.6403,-0.167,-0.0763,0.524,Neutrophil,12
0.018,-0.4303,-0.2808,-0.3754,-0.3554,-0.3742,0.685,-0.139,-0.5577,-0.8456,-0.2738,-0.713,-0.378,-0.167,-0.0763,-0.3796,Neutrophil,8
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.4089,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,27
0.014,-0.4173,-0.374,-0.3754,-0.3554,0.9815,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,1.472,-0.0884,-0.167,-0.0763,0.3461,Macrophage,5
-0.2203,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,1.6571,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,20
-0.4686,-0.4458,-0.374,-0.3754,-0.3554,1.1556,-0.3597,-0.139,-0.0991,-0.6344,-0.2738,-0.822,-0.378,-0.167,-0.0763,1.3709,Macrophage,39
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.5802,-0.2738,-0.0894,0.6069,-0.167,-0.0763,-0.6715,Tumor,26
-0.6208,-0.4458,-0.374,-0.3754,-0.3554,-0.2568,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,0.4907,1.509,-0.167,-0.0763,-0.4004,Mesenchymal,37
-0.7073,-0.4458,-0.374,-0.3754,-0.3554,0.4076,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.4016,-0.378,-0.167,-0.0763,-0.0516,Macrophage,6
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.3514,0.805,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,7
-0.7309,-0.4247,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.7506,0.5642,-0.2738,0.0402,-0.378,-0.167,-0.0763,-0.6198,Tumor,18
0.0811,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,1.2137,-0.5521,1.6292,-0.2738,-0.3949,-0.378,-0.167,-0.0763,-0.4692,Tumor,20
0.4671,-0.4458,0.0972,0.3321,-0.3554,0.3444,1.0219,-0.139,1.8867,3.3517,-0.2738,-0.5937,-0.378,0.8935,-0.0763,1.183,Macrophage,12
0.6614,-0.3522,0.4189,0.2482,0.8286,1.0226,2.0117,-0.139,-0.5577,-0.8456,-0.2738,0.4039,-0.378,-0.167,-0.0763,2.0531,Macrophage,35
-0.4801,-0.2236,0.8929,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.2491,0.3927,-0.2738,-0.6384,-0.378,-0.167,-0.0763,-0.6715,Tumor,14
1.1656,-0.0444,1.0674,-0.2608,-0.3554,6.5518,0.2739,-0.139,-0.5577,-0.8456,-0.2738,1.1693,-0.378,-0.167,-0.0763,1.8168,Macrophage,32
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.1555,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,14
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.1498,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,19
0.0917,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.2981,-0.378,-0.167,-0.0763,3.1776,Dendritic cell,6
1.9019,3.8993,3.2911,1.6274,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.5841,-0.378,-0.167,-0.0763,-0.6715,CD8 T cell,16
1.3497,1.4661,-0.1589,1.0116,-0.3554,-0.3742,-0.3597,0.7876,-0.5577,-0.8456,-0.2738,0.3526,-0.378,-0.167,0.525,-0.5713,CD4 T cell,4
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.4174,0.2221,-0.2738,-0.822,-0.378,-0.167,-0.0763,0.7476,Tumor,9
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.8935,1.4574,1.6606,-0.822,1.4098,-0.167,-0.0763,-0.6715,Tumor,29
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.1103,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,22
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.6607,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.4383,Tumor,4
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.0261,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,23
-0.7098,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.1913,0.5501,-0.7874,-0.378,-0.167,-0.0763,-0.6715,Tumor,21
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.7031,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,15
0.8818,-0.4458,-0.374,-0.3754,2.3166,0.5875,2.6039,-0.139,-0.5577,-0.5294,-0.2738,1.1623,2.4519,-0.167,-0.0763,0.725,B cell,28
